"TimeIndex","EG_SOLARGM_2039_ER","EG_SOLARGM_2039_NER","EG_SOLARGM_2039_NR","EG_SOLARGM_2039_SR","EG_SOLARGM_2039_WR","EG_SOLARRF_2039_ER","EG_SOLARRF_2039_NER","EG_SOLARRF_2039_NR","EG_SOLARRF_2039_SR","EG_SOLARRF_2039_WR","EG_WINDOFF_ALL_ER","EG_WINDOFF_ALL_SR","EG_WINDOFF_ALL_WR","EG_WINDON_2039_ER","EG_WINDON_2039_NER","EG_WINDON_2039_NR","EG_WINDON_2039_SR","EG_WINDON_2039_WR","EG_BIOMASS_2039_ALL","EG_COAL_2039_ALL","EG_LH_2039_ALL","EG_SH_2039_ALL","EG_CCGT_2039_ALL","EG_OCGT_2039_ALL","EG_PHWR_2039_ALL","EG_SMR_2039_ALL"
8640,0,0,0,0,0,0,0,0,0,0,0.37976998,0.286357915,0.334722766,0.326809724,0.359800983,0.377862922,0.324199527,0.335938969,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8641,0,0,0,0,0,0,0,0,0,0,0.352461282,0.266446813,0.331990475,0.304229745,0.323953595,0.37227092,0.28937033,0.322438781,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8642,0,0,0,0,0,0,0,0,0,0,0.344750492,0.233850554,0.331292441,0.293929859,0.310163292,0.368159108,0.249886947,0.315488033,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8643,0,0,0,0,0,0,0,0,0,0,0.330185278,0.200820726,0.330307275,0.287016959,0.300071148,0.358539441,0.214399112,0.310040425,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8644,0,0,0,0,0,0,0,0,0,0,0.309640488,0.164914687,0.317005289,0.275008338,0.289757904,0.33161813,0.177102527,0.29391613,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8645,0,0,0,0,0,0,0,0,0,0,0.282591705,0.138535238,0.300080231,0.2630185,0.281321145,0.30432508,0.147403012,0.277329636,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8646,0,0,0,0,0,0,0,0,0,0,0.257022673,0.124264583,0.28884648,0.248718412,0.262311809,0.28902454,0.129645951,0.269228256,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8647,0.077744605,0.120826474,0,0.000567763000000001,0,0.065761871,0.097582036,0,0.000318991,0,0.243040468,0.114180274,0.274080119,0.23720283,0.245815011,0.273653304,0.117723341,0.260088737,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8648,0.318879005,0.354260945,0.121934787,0.177802139,0.136288908,0.268575853,0.320108654,0.11124988,0.140813745,0.085013338,0.236705009,0.107266034,0.252431758,0.216007796,0.22938278,0.251631149,0.100962194,0.242113376,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8649,0.588865362,0.547557268,0.397437636,0.499753962,0.437343596,0.521606689,0.545831905,0.367874074,0.417347555,0.317318455,0.234474701,0.101950515,0.223617545,0.175436103,0.206462447,0.191831225,0.079855627,0.183803971,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8650,0.770896474,0.66274795,0.660907116,0.741936207,0.709488358,0.725603766,0.686409629,0.625305814,0.656826048,0.585263889,0.232208157,0.095683961,0.188399749,0.158686948,0.183629116,0.120335605,0.075623497,0.128878322,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8651,0.885251199,0.728704006,0.8388472,0.893162992,0.884992497,0.865234102,0.761974241,0.825091047,0.836208509,0.807309969,0.231979855,0.090956425,0.151426752,0.172077621,0.1667613,0.098647513,0.083927155,0.111613482,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8652,0.9425,0.761822987,0.9425,0.9425,0.9425,0.938231554,0.805708532,0.944,0.944,0.944,0.238410593,0.090435215,0.119835732,0.188216533,0.157487191,0.109982077,0.096188894,0.0975066,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8653,0.9425,0.747845687,0.9425,0.9425,0.9425,0.944,0.779302551,0.944,0.944,0.944,0.252215584,0.096056194,0.103555384,0.210915051,0.157090641,0.124883988,0.114636324,0.083803417,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8654,0.897984012,0.671725202,0.9425,0.9425,0.9425,0.876598205,0.678300637,0.944,0.944,0.944,0.271883669,0.111402052,0.109588614,0.240439022,0.163400356,0.147535829,0.142773612,0.087602667,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8655,0.779181383,0.528509134,0.912065696,0.868603407,0.9425,0.722479348,0.518078281,0.850379447,0.831055671,0.944,0.295751346,0.137085944,0.136391916,0.269881262,0.17927146,0.178541767,0.176111815,0.111142116,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8656,0.593525979,0.335311757,0.7750359,0.721477409,0.820063204,0.51270456,0.314342269,0.684769491,0.64617146,0.818371149,0.318248455,0.164677167,0.172345176,0.29275155,0.20344837,0.201352746,0.200583079,0.146550264,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8657,0.339919662,0.127453664,0.566740526,0.506545059,0.615437876,0.266085052,0.116186829,0.454266881,0.40912785,0.591411605,0.337451379,0.191472508,0.214900047,0.307586366,0.234091737,0.217840748,0.223586953,0.184644568,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8658,0.094058031,0.011317884,0.284937959,0.226230025,0.32192575,0.065525555,0.013627406,0.189084659,0.160817849,0.301441474,0.353821671,0.217165958,0.260372099,0.316179404,0.277623556,0.228841319,0.254646392,0.217249348,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8659,0,0,0.059713631,0.033078958,0.072698634,0,0,0.025465883,0.02056925,0.070279103,0.364772994,0.237152385,0.298190351,0.3297034,0.329729423,0.243780953,0.28933064,0.249092576,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8660,0,0,0,0,0,0,0,0,0,0,0.370356029,0.254753562,0.324642199,0.353174627,0.366140953,0.281905907,0.331506263,0.297068758,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8661,0,0,0,0,0,0,0,0,0,0,0.375524779,0.27276017,0.336305578,0.359675481,0.381616707,0.324259266,0.359715246,0.33616779,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8662,0,0,0,0,0,0,0,0,0,0,0.381172006,0.288107918,0.335707409,0.351126987,0.384682963,0.352081331,0.363040978,0.346530642,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8663,0,0,0,0,0,0,0,0,0,0,0.384313796,0.294082626,0.332801437,0.339363583,0.378358724,0.368702894,0.349489809,0.343076007,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8664,0,0,0,0,0,0,0,0,0,0,0.37976998,0.286357915,0.334722766,0.326809724,0.359800983,0.377862922,0.324199527,0.335938969,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8665,0,0,0,0,0,0,0,0,0,0,0.352461282,0.266446813,0.331990475,0.304229745,0.323953595,0.37227092,0.28937033,0.322438781,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8666,0,0,0,0,0,0,0,0,0,0,0.344750492,0.233850554,0.331292441,0.293929859,0.310163292,0.368159108,0.249886947,0.315488033,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8667,0,0,0,0,0,0,0,0,0,0,0.330185278,0.200820726,0.330307275,0.287016959,0.300071148,0.358539441,0.214399112,0.310040425,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8668,0,0,0,0,0,0,0,0,0,0,0.309640488,0.164914687,0.317005289,0.275008338,0.289757904,0.33161813,0.177102527,0.29391613,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8669,0,0,0,0,0,0,0,0,0,0,0.282591705,0.138535238,0.300080231,0.2630185,0.281321145,0.30432508,0.147403012,0.277329636,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8670,0,0,0,0,0,0,0,0,0,0,0.257022673,0.124264583,0.28884648,0.248718412,0.262311809,0.28902454,0.129645951,0.269228256,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8671,0.077744605,0.120826474,0,0.000567763000000001,0,0.065761871,0.097582036,0,0.000318991,0,0.243040468,0.114180274,0.274080119,0.23720283,0.245815011,0.273653304,0.117723341,0.260088737,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8672,0.318879005,0.354260945,0.121934787,0.177802139,0.136288908,0.268575853,0.320108654,0.11124988,0.140813745,0.085013338,0.236705009,0.107266034,0.252431758,0.216007796,0.22938278,0.251631149,0.100962194,0.242113376,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8673,0.588865362,0.547557268,0.397437636,0.499753962,0.437343596,0.521606689,0.545831905,0.367874074,0.417347555,0.317318455,0.234474701,0.101950515,0.223617545,0.175436103,0.206462447,0.191831225,0.079855627,0.183803971,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8674,0.770896474,0.66274795,0.660907116,0.741936207,0.709488358,0.725603766,0.686409629,0.625305814,0.656826048,0.585263889,0.232208157,0.095683961,0.188399749,0.158686948,0.183629116,0.120335605,0.075623497,0.128878322,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8675,0.885251199,0.728704006,0.8388472,0.893162992,0.884992497,0.865234102,0.761974241,0.825091047,0.836208509,0.807309969,0.231979855,0.090956425,0.151426752,0.172077621,0.1667613,0.098647513,0.083927155,0.111613482,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8676,0.9425,0.761822987,0.9425,0.9425,0.9425,0.938231554,0.805708532,0.944,0.944,0.944,0.238410593,0.090435215,0.119835732,0.188216533,0.157487191,0.109982077,0.096188894,0.0975066,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8677,0.9425,0.747845687,0.9425,0.9425,0.9425,0.944,0.779302551,0.944,0.944,0.944,0.252215584,0.096056194,0.103555384,0.210915051,0.157090641,0.124883988,0.114636324,0.083803417,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8678,0.897984012,0.671725202,0.9425,0.9425,0.9425,0.876598205,0.678300637,0.944,0.944,0.944,0.271883669,0.111402052,0.109588614,0.240439022,0.163400356,0.147535829,0.142773612,0.087602667,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8679,0.779181383,0.528509134,0.912065696,0.868603407,0.9425,0.722479348,0.518078281,0.850379447,0.831055671,0.944,0.295751346,0.137085944,0.136391916,0.269881262,0.17927146,0.178541767,0.176111815,0.111142116,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8680,0.593525979,0.335311757,0.7750359,0.721477409,0.820063204,0.51270456,0.314342269,0.684769491,0.64617146,0.818371149,0.318248455,0.164677167,0.172345176,0.29275155,0.20344837,0.201352746,0.200583079,0.146550264,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8681,0.339919662,0.127453664,0.566740526,0.506545059,0.615437876,0.266085052,0.116186829,0.454266881,0.40912785,0.591411605,0.337451379,0.191472508,0.214900047,0.307586366,0.234091737,0.217840748,0.223586953,0.184644568,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8682,0.094058031,0.011317884,0.284937959,0.226230025,0.32192575,0.065525555,0.013627406,0.189084659,0.160817849,0.301441474,0.353821671,0.217165958,0.260372099,0.316179404,0.277623556,0.228841319,0.254646392,0.217249348,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8683,0,0,0.059713631,0.033078958,0.072698634,0,0,0.025465883,0.02056925,0.070279103,0.364772994,0.237152385,0.298190351,0.3297034,0.329729423,0.243780953,0.28933064,0.249092576,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8684,0,0,0,0,0,0,0,0,0,0,0.370356029,0.254753562,0.324642199,0.353174627,0.366140953,0.281905907,0.331506263,0.297068758,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8685,0,0,0,0,0,0,0,0,0,0,0.375524779,0.27276017,0.336305578,0.359675481,0.381616707,0.324259266,0.359715246,0.33616779,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8686,0,0,0,0,0,0,0,0,0,0,0.381172006,0.288107918,0.335707409,0.351126987,0.384682963,0.352081331,0.363040978,0.346530642,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8687,0,0,0,0,0,0,0,0,0,0,0.384313796,0.294082626,0.332801437,0.339363583,0.378358724,0.368702894,0.349489809,0.343076007,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8688,0,0,0,0,0,0,0,0,0,0,0.37976998,0.286357915,0.334722766,0.326809724,0.359800983,0.377862922,0.324199527,0.335938969,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8689,0,0,0,0,0,0,0,0,0,0,0.352461282,0.266446813,0.331990475,0.304229745,0.323953595,0.37227092,0.28937033,0.322438781,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8690,0,0,0,0,0,0,0,0,0,0,0.344750492,0.233850554,0.331292441,0.293929859,0.310163292,0.368159108,0.249886947,0.315488033,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8691,0,0,0,0,0,0,0,0,0,0,0.330185278,0.200820726,0.330307275,0.287016959,0.300071148,0.358539441,0.214399112,0.310040425,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8692,0,0,0,0,0,0,0,0,0,0,0.309640488,0.164914687,0.317005289,0.275008338,0.289757904,0.33161813,0.177102527,0.29391613,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8693,0,0,0,0,0,0,0,0,0,0,0.282591705,0.138535238,0.300080231,0.2630185,0.281321145,0.30432508,0.147403012,0.277329636,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8694,0,0,0,0,0,0,0,0,0,0,0.257022673,0.124264583,0.28884648,0.248718412,0.262311809,0.28902454,0.129645951,0.269228256,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8695,0.077744605,0.120826474,0,0.000567763000000001,0,0.065761871,0.097582036,0,0.000318991,0,0.243040468,0.114180274,0.274080119,0.23720283,0.245815011,0.273653304,0.117723341,0.260088737,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8696,0.318879005,0.354260945,0.121934787,0.177802139,0.136288908,0.268575853,0.320108654,0.11124988,0.140813745,0.085013338,0.236705009,0.107266034,0.252431758,0.216007796,0.22938278,0.251631149,0.100962194,0.242113376,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8697,0.588865362,0.547557268,0.397437636,0.499753962,0.437343596,0.521606689,0.545831905,0.367874074,0.417347555,0.317318455,0.234474701,0.101950515,0.223617545,0.175436103,0.206462447,0.191831225,0.079855627,0.183803971,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8698,0.770896474,0.66274795,0.660907116,0.741936207,0.709488358,0.725603766,0.686409629,0.625305814,0.656826048,0.585263889,0.232208157,0.095683961,0.188399749,0.158686948,0.183629116,0.120335605,0.075623497,0.128878322,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8699,0.885251199,0.728704006,0.8388472,0.893162992,0.884992497,0.865234102,0.761974241,0.825091047,0.836208509,0.807309969,0.231979855,0.090956425,0.151426752,0.172077621,0.1667613,0.098647513,0.083927155,0.111613482,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8700,0.9425,0.761822987,0.9425,0.9425,0.9425,0.938231554,0.805708532,0.944,0.944,0.944,0.238410593,0.090435215,0.119835732,0.188216533,0.157487191,0.109982077,0.096188894,0.0975066,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8701,0.9425,0.747845687,0.9425,0.9425,0.9425,0.944,0.779302551,0.944,0.944,0.944,0.252215584,0.096056194,0.103555384,0.210915051,0.157090641,0.124883988,0.114636324,0.083803417,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8702,0.897984012,0.671725202,0.9425,0.9425,0.9425,0.876598205,0.678300637,0.944,0.944,0.944,0.271883669,0.111402052,0.109588614,0.240439022,0.163400356,0.147535829,0.142773612,0.087602667,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8703,0.779181383,0.528509134,0.912065696,0.868603407,0.9425,0.722479348,0.518078281,0.850379447,0.831055671,0.944,0.295751346,0.137085944,0.136391916,0.269881262,0.17927146,0.178541767,0.176111815,0.111142116,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8704,0.593525979,0.335311757,0.7750359,0.721477409,0.820063204,0.51270456,0.314342269,0.684769491,0.64617146,0.818371149,0.318248455,0.164677167,0.172345176,0.29275155,0.20344837,0.201352746,0.200583079,0.146550264,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8705,0.339919662,0.127453664,0.566740526,0.506545059,0.615437876,0.266085052,0.116186829,0.454266881,0.40912785,0.591411605,0.337451379,0.191472508,0.214900047,0.307586366,0.234091737,0.217840748,0.223586953,0.184644568,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8706,0.094058031,0.011317884,0.284937959,0.226230025,0.32192575,0.065525555,0.013627406,0.189084659,0.160817849,0.301441474,0.353821671,0.217165958,0.260372099,0.316179404,0.277623556,0.228841319,0.254646392,0.217249348,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8707,0,0,0.059713631,0.033078958,0.072698634,0,0,0.025465883,0.02056925,0.070279103,0.364772994,0.237152385,0.298190351,0.3297034,0.329729423,0.243780953,0.28933064,0.249092576,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8708,0,0,0,0,0,0,0,0,0,0,0.370356029,0.254753562,0.324642199,0.353174627,0.366140953,0.281905907,0.331506263,0.297068758,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8709,0,0,0,0,0,0,0,0,0,0,0.375524779,0.27276017,0.336305578,0.359675481,0.381616707,0.324259266,0.359715246,0.33616779,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8710,0,0,0,0,0,0,0,0,0,0,0.381172006,0.288107918,0.335707409,0.351126987,0.384682963,0.352081331,0.363040978,0.346530642,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8711,0,0,0,0,0,0,0,0,0,0,0.384313796,0.294082626,0.332801437,0.339363583,0.378358724,0.368702894,0.349489809,0.343076007,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8712,0,0,0,0,0,0,0,0,0,0,0.37976998,0.286357915,0.334722766,0.326809724,0.359800983,0.377862922,0.324199527,0.335938969,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8713,0,0,0,0,0,0,0,0,0,0,0.352461282,0.266446813,0.331990475,0.304229745,0.323953595,0.37227092,0.28937033,0.322438781,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8714,0,0,0,0,0,0,0,0,0,0,0.344750492,0.233850554,0.331292441,0.293929859,0.310163292,0.368159108,0.249886947,0.315488033,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8715,0,0,0,0,0,0,0,0,0,0,0.330185278,0.200820726,0.330307275,0.287016959,0.300071148,0.358539441,0.214399112,0.310040425,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8716,0,0,0,0,0,0,0,0,0,0,0.309640488,0.164914687,0.317005289,0.275008338,0.289757904,0.33161813,0.177102527,0.29391613,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8717,0,0,0,0,0,0,0,0,0,0,0.282591705,0.138535238,0.300080231,0.2630185,0.281321145,0.30432508,0.147403012,0.277329636,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8718,0,0,0,0,0,0,0,0,0,0,0.257022673,0.124264583,0.28884648,0.248718412,0.262311809,0.28902454,0.129645951,0.269228256,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8719,0.077744605,0.120826474,0,0.000567763000000001,0,0.065761871,0.097582036,0,0.000318991,0,0.243040468,0.114180274,0.274080119,0.23720283,0.245815011,0.273653304,0.117723341,0.260088737,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8720,0.318879005,0.354260945,0.121934787,0.177802139,0.136288908,0.268575853,0.320108654,0.11124988,0.140813745,0.085013338,0.236705009,0.107266034,0.252431758,0.216007796,0.22938278,0.251631149,0.100962194,0.242113376,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8721,0.588865362,0.547557268,0.397437636,0.499753962,0.437343596,0.521606689,0.545831905,0.367874074,0.417347555,0.317318455,0.234474701,0.101950515,0.223617545,0.175436103,0.206462447,0.191831225,0.079855627,0.183803971,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8722,0.770896474,0.66274795,0.660907116,0.741936207,0.709488358,0.725603766,0.686409629,0.625305814,0.656826048,0.585263889,0.232208157,0.095683961,0.188399749,0.158686948,0.183629116,0.120335605,0.075623497,0.128878322,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8723,0.885251199,0.728704006,0.8388472,0.893162992,0.884992497,0.865234102,0.761974241,0.825091047,0.836208509,0.807309969,0.231979855,0.090956425,0.151426752,0.172077621,0.1667613,0.098647513,0.083927155,0.111613482,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8724,0.9425,0.761822987,0.9425,0.9425,0.9425,0.938231554,0.805708532,0.944,0.944,0.944,0.238410593,0.090435215,0.119835732,0.188216533,0.157487191,0.109982077,0.096188894,0.0975066,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
8725,0.9425,0.747845687,0.9425,0.9425,0.9425,0.944,0.779302551,0.944,0.944,0.944,0.252215584,0.096056194,0.103555384,0.210915051,0.157090641,0.124883988,0.114636324,0.083803417,0.264297211,0.95,0.257445009,0.17133298,0.85,0.85,0.709166667,0.709166667
